attendance_rate,study_hours_weekly,participation_rate,assignment_avg_score,midterm_score,sleep_hours_avg,extracurricular_hours_weekly,parental_involvement,internet_access,final_exam_score
84.60444846143345,13.08567638600029,78.596917198618,73.0279775293753,75.9814321861821,10.0,12.156569383242601,High,Yes,73.2152029503014
87.96120277064576,15.471811141896543,80.05720925861819,87.50069596870621,87.20539615448692,8.266984589745368,1.426644035664557,Medium,Yes,82.79673722064166
72.99703592944223,11.104334729603957,94.25818862452937,72.92637915124243,71.30057408127053,8.366468358887666,3.580372944287301,Medium,Yes,69.95417244158556
96.08703580582907,14.913286374730326,75.74483477111393,85.19534386219456,85.99641821065357,6.779066153278135,5.612959587252442,High,Yes,88.36910781611004
85.87047068238171,5.660508608041493,79.23656724656712,84.3018659284174,75.38013953833652,7.249544946704927,0.8865894847907025,Low,Yes,71.44411159749534
81.0666118767264,12.99708306146394,63.63645499902935,73.43927647735656,61.22985044338006,4.17326649901446,6.220011744133498,Medium,Yes,69.3263416781995
100.0,25.497460459121637,69.98937108135031,80.4147038318221,65.02975307316495,7.274797619542948,3.3610054349841367,High,Yes,81.39740173217622
92.74634053429337,14.665385534053764,72.98422220194742,92.23602486847174,75.68752229254481,9.627108276683378,4.674590803648603,Medium,Yes,77.3747484394498
73.08696502797352,20.890592921949565,89.22465692505654,90.94368993897878,77.16231410231077,6.979025021180158,6.369507166559697,Low,No,75.62417335787464
95.1437006501813,25.263680235491552,82.80963964828335,58.82343465671799,68.19135207894973,7.318720544434661,1.8883049399570444,Medium,Yes,74.404314774915
82.30593165555442,20.162840930158474,69.64671773688643,81.26700763221334,79.15374782749531,7.328468943590757,0.0736769137945279,High,Yes,81.83371921320871
76.02745628514168,22.3125711101839,68.92601122212899,56.451242559711204,47.97894697839926,6.894063635515693,0.5673003140896258,High,Yes,64.510625269017
88.42725346377703,2.185954716127828,83.98287346390578,73.88466952063695,69.76228335297685,7.052236277577279,6.378110270353874,Medium,Yes,67.63355850983518
98.05478807154329,15.062115719060284,79.98886378081693,70.66244679967217,65.3706280188133,6.411972785247104,10.405320659558202,High,Yes,72.83305732003554
88.57015485965047,15.49097615128539,57.54333390165152,60.515740225713415,74.42709970663853,8.787293360262163,1.2363339761050929,,Yes,68.24432035586187
63.76104275690193,27.94384927959302,75.15681822324828,77.55088836758658,67.61713468779496,6.109476395030432,3.939316403631929,Medium,Yes,71.73118374820825
94.5042383818605,15.1920248943946,83.3529761668718,85.33963349397533,81.19610814793657,5.603153842402889,9.370055585820017,High,No,76.13863686064565
62.88864690992115,14.7861511062151,53.320494613387545,78.44347025162051,72.69506320029697,4.851193693039212,10.624026677804508,Medium,Yes,63.61424192013123
96.88393273448084,10.164779601022868,67.19006472390438,72.64463218334475,80.52950276859336,7.5855497649088655,0.0,Medium,Yes,81.06589808472017
64.32557899960123,16.08612935222224,50.616059573415725,76.69179239534472,79.20311439496285,6.179264096457663,0.4666368921135584,Medium,Yes,71.54168200870737
67.89831607343375,13.442719934496496,62.41379943607095,95.43807131901644,91.98659768722604,9.266586117369833,10.345522844823352,High,Yes,77.44279322556596
94.75545127122359,12.776314007483364,72.90384867051317,70.25183145892484,66.8061623211211,6.691331949213177,8.392396620189865,Medium,Yes,75.87686719713213
94.35678393147461,20.98986538888776,71.43016299161962,89.30048996528478,91.12470823202739,7.631686770152147,3.3881993766716767,Low,Yes,85.03993566117198
85.24510174258943,13.962323640459463,67.66152733095,74.07067847128808,54.4272580035489,5.709304159740925,4.964244813686438,High,Yes,66.92306674720241
68.93553679742428,25.36178310740043,99.88773029752177,70.66427325639252,61.01345169521317,7.299327484542511,2.4558390120864915,Medium,Yes,72.11766664195245
79.00607354555977,12.072531551125785,55.642736276574354,89.28658313212316,84.26250641751312,6.456273446095347,0.24635533282176336,Medium,Yes,76.97172105098491
95.30999522495951,11.69816907692748,49.811936147901775,95.8192389100417,76.87651403994062,5.740103035037149,7.364863369968133,Medium,Yes,78.01651680477104
70.75251813786544,27.853622151671182,50.367694013213324,88.84680881106897,90.02866281573435,5.280726285366827,4.899514286979813,High,Yes,86.07289110118597
78.98293387770603,13.45574077545993,82.10683894955966,45.140071759044126,60.220285350200655,5.716637044763445,0.0,Low,Yes,57.637909721418815
100.0,20.789109798584747,36.42653150012542,78.62040010682082,84.97210222007897,4.315597678679364,6.747960838898657,High,Yes,80.89421058085337
73.16741487334225,16.844440186854605,78.469088888404,80.59854373740153,58.60739647152474,6.376740291557784,3.4853190118765585,Low,Yes,67.29167316566861
80.36582307187538,22.904364393805956,45.88660203446538,73.87636573512995,71.93976454135965,9.117986169169239,5.765118291581485,,No,61.70526794236568
85.13929291912946,16.010765857617685,53.6209914940703,75.08614160289531,69.40733256916548,8.41232950420322,0.9228355790275833,Low,Yes,70.32904865680523
86.96554776511574,20.381035895193193,65.18135850823133,76.17204452098002,65.28094701741121,6.1898140417582175,0.0,Medium,Yes,69.05079648871742
87.03463635867223,12.602182886312386,58.500151183249784,74.22979006453417,77.49474287591819,7.2441393998090815,4.6696824806005,Medium,Yes,79.42052059434545
99.41568620657901,12.257422460482369,65.37275817316271,62.071487076182905,57.47336412077946,6.962855438644842,5.290032464902867,Medium,Yes,65.75321827012205
73.57029702169376,23.184842579843064,77.3180842730661,80.24775824446753,81.88522483331936,8.310806651403267,4.567022488369968,High,Yes,84.60401022763283
100.0,11.6928857020288,84.52276990799291,67.47223864858437,53.70548015960183,7.8398487814791755,1.1593579880764597,Low,Yes,63.895411599293475
72.19695601329106,16.848303237024613,84.94855765869171,79.54983742471349,81.55751033194122,5.614945973547219,4.284077130510321,Low,Yes,68.38038034292394
86.74577812831839,8.679506620958064,79.57587888412574,81.8686837341081,90.87391247215548,7.255295065959782,2.5569727931927213,Medium,Yes,82.63647645918556
80.14636452170896,9.987917680441456,100.0,66.17635847181657,69.56803697379677,6.583319248021389,4.937757949925835,Medium,Yes,67.84446251023168
69.76813095216225,9.48369245048146,73.78360594640016,70.96335665506636,64.66200858064433,6.1671250039255945,0.713776853955796,Medium,Yes,70.17099345677832
87.7669079933002,10.476212466799943,57.472856475549655,62.9733957728793,62.3275924820286,7.859619823548312,7.3499282989055965,Low,Yes,61.22903782548991
92.43264094022715,18.69220490407832,92.22495103693899,53.56349441574376,54.45880283836148,6.475394043008176,0.0,High,No,63.6114231301499
79.6913122707968,24.69349694128939,38.18949771047401,77.10643475494318,87.71364818057472,8.870947129779681,5.822906720621405,Medium,Yes,82.02978739394635
63.01194043379918,14.364309874175186,84.3295083735663,84.13015985173773,90.114854083248,4.423147120799873,5.961342314746611,Medium,No,77.68371514113349
96.79440120721287,12.808070692127348,68.74843045314459,98.6705061214777,97.46599292934627,5.506731802720702,2.388764292148801,Medium,Yes,85.39658491654822
86.96861235869123,,43.46386142666323,72.52066464364744,63.87560982479914,7.65980182771068,9.269224814953304,,Yes,68.77293780051457
77.32202434895872,16.722744991210945,65.89010377256044,57.924300896859926,66.74439847483063,8.184664203465477,6.436331881399328,Medium,Yes,64.23016243521369
94.7255444962673,16.167644731423458,46.7707255170438,65.88356259023655,66.31230619014583,6.196689995736449,1.3272886885991992,Medium,Yes,67.99696750702817
99.75356216949552,4.188117374519882,79.25508924365046,70.90910547184704,70.11130851280936,7.650547029152704,1.8480345800430804,High,No,72.51275881936398
84.27989878419666,7.231911145674566,33.41774262585356,96.0591968597669,89.13472087476056,7.237675038639332,2.6572439799198553,Medium,Yes,79.33979257077495
78.99783122841205,17.35990703636623,52.76808947262016,76.61155796697352,63.96221166702831,5.684676269161724,5.2658873113713875,High,Yes,67.97256268471604
95.03532897892023,21.964960724271116,67.98581256720544,75.22081956940126,75.62701643238212,9.129093967679413,10.388880766425753,Medium,Yes,78.31320653586117
81.92221765046999,25.39508999691055,61.96997369475665,58.01679369690975,55.4292291992248,7.806882518967359,0.0,Medium,No,64.09692035236333
84.44452301103381,19.409266716298905,45.90134348891981,78.51258578570224,79.9602403811304,7.127954949973723,8.11135739966235,High,Yes,84.17288034673524
87.56029734313876,8.677905485121876,64.97293328242823,69.50581936581013,60.745255639121424,7.895216111708131,9.246822286453062,Low,Yes,65.78539480414452
93.9959987543325,20.514458897926612,76.27597331333025,95.11671632649843,76.03080774678195,7.295488241930599,2.283454637960967,High,Yes,83.07662108957624
77.09525544554688,15.679622463226586,80.56759809737085,58.52568658222724,56.43161673164224,6.815537928675847,0.0,Medium,Yes,60.84379153437978
84.92027358683383,11.68885112464532,69.79243380858644,71.07579218868274,73.7072643859583,6.706770076196193,6.432056483918004,Medium,No,69.13253917650046
95.65480375065351,,41.08491130981585,60.791633301329284,59.75906867796516,6.881714951435757,3.8255724156277897,Medium,Yes,64.72603068857737
88.94452142378297,23.95613141375713,74.91731759264628,73.64246336981111,66.17326678106961,7.164940312975218,8.741160338843871,Low,Yes,75.01132509402659
91.45375949585147,8.731144835873799,47.03338746166417,53.68785895141917,48.5755977406328,6.986884806289513,3.7976517319971737,Medium,Yes,54.48387220772571
96.95046628924842,27.44449601849984,71.3762872667256,71.84808575620599,74.76759940003394,5.097147485830805,0.0,Medium,Yes,80.08114471062092
93.2541634898803,23.341245294103878,73.45106138787104,100.0,94.94705653775033,6.23388578276339,1.041647949899887,Medium,Yes,88.18514665544305
82.7653721467415,9.062231180577974,36.8220713300574,65.63761045059044,61.15874160019642,8.448517071173807,5.755609967976527,High,Yes,67.89688438974426
85.75804558193727,13.719342774418752,47.231893799787855,94.07806773816822,93.40198039739585,7.507404726833134,4.226946140728389,Medium,Yes,83.82414143429558
79.70239796232961,13.445747125075782,63.2012738646548,51.586777631536506,67.50629970233024,7.301422170978393,7.0570190544293565,Medium,Yes,61.595069771770035
73.0379337591933,4.561717327331403,68.45167370601256,68.64801465061954,71.23882030342241,5.5907223440381175,15.551870822098929,High,Yes,60.10052495141859
84.65315112613219,11.325375752157372,66.34924030937474,63.35850887544427,45.23778729618594,7.421170876893724,7.543880370275503,Low,Yes,57.363582163611795
87.35614558108566,5.309209104566943,91.96265858128656,65.01654099006659,53.74195756534693,6.39822834200668,3.5660243850751927,Medium,Yes,64.38319922931925
92.58969220493267,22.486452436042402,73.98817344478073,96.38158690525272,93.05047506579396,7.805145424061127,0.0,High,Yes,95.16269400465426
86.29221181975228,34.158645407069166,80.02510733077122,83.81565054551196,75.57445824197775,4.135740484732922,5.993143385323744,Low,Yes,81.6121934840804
75.92436337958402,3.8007802975616407,66.17566309669454,54.028361882060864,48.46389032981834,7.510523766292706,4.775944182570365,Medium,Yes,56.30708914743257
82.91877749642725,17.331471627185785,96.08349495696368,92.02237614177645,89.50174703157792,9.088481059866128,5.034277741100028,High,Yes,84.51601878005995
86.83342005738352,21.23942812437646,50.10928470876942,63.4255464610777,84.81857905203319,4.500681054959084,6.258023891450287,Medium,Yes,70.82876203838094
90.07274031107298,15.038533618865626,38.04150280289199,81.99085582570567,65.20075441277203,8.058591716123383,20.0,High,Yes,75.0848929364689
70.69224897881952,21.802620581202387,74.05086037587134,90.48773353107056,97.86896892301122,6.4893109862246225,9.305613269322098,High,Yes,89.921738477543
69.74474829075261,17.26260236341312,71.27814174450852,81.45155883539856,69.61837954504931,6.478648136797384,0.0,High,No,76.32110186345705
93.33922154548904,13.14474553770082,58.45005900703814,78.79629985843374,82.46699966466578,7.071634236169825,9.905725508792273,Medium,Yes,76.29905808657615
98.68631557532349,3.201860463743989,77.71382134026753,87.76729185073027,70.10925478283374,7.9870705653451,8.038756924898625,High,Yes,78.73676479821778
88.26133022242118,8.998012052366551,86.22650091509243,68.13904749652727,72.79890793672092,6.72012001186882,9.988237425814566,Medium,Yes,76.61096894483701
82.18899707114045,21.420901429898564,71.16220777778294,75.34149097419791,72.24939337335402,7.405763181108469,4.8085327801725555,Medium,Yes,79.97352680166537
82.97807347566106,,83.31483138810754,74.9962359286587,67.85155436890491,6.025510996428281,6.115102256323994,Medium,Yes,66.37453120287694
94.15402117702074,21.181700724191053,62.37789703529034,74.32093813320125,80.62050541667644,7.179592710619403,4.758436034489738,High,Yes,84.97276639936321
75.21627222384969,12.904099223290816,95.27521418062764,65.06164472441719,65.04434976581085,7.251649045020465,2.464524419437083,Medium,Yes,69.9665439864236
100.0,23.241951270977747,63.22510785760566,51.372922291007,58.91076016079311,5.949274094343302,0.0,Medium,Yes,65.81759790213962
82.82318796772779,14.849838247529137,65.18998561664212,60.81751049495038,63.015845321621335,6.873107980075575,5.259609402315125,High,Yes,69.98767464728306
95.0629280921444,7.980498985738272,51.31423935330423,74.41164790994355,69.89949101960423,5.7210825130032,3.9335432049595687,High,Yes,68.50583838810971
77.16746707663764,22.136822933547844,71.5278444289298,86.41859724688851,79.93381358759981,7.77540905760193,10.359619836363322,Medium,Yes,76.76578151410551
90.69767280232205,21.336340854396312,87.03430220774416,88.40200530635946,81.36617442920516,6.665219636364006,16.667620889280037,Low,Yes,77.60721518150501
90.72582781356158,10.530584131161305,67.67111426762877,79.32777469722954,67.04878630775559,5.79566315232387,7.595055057699257,High,Yes,70.39099189180347
79.60240319690638,17.203723880408045,58.86273651192424,60.6036296596163,78.34924074456025,7.363031308897988,1.8206547443877152,Medium,Yes,69.91767354807193
84.404746439382,15.45603234847447,76.06442132442547,75.5520329670393,70.01848071954481,6.265176694176017,9.092959946663036,Low,Yes,64.30898808176553
82.96954613957007,16.810751398916796,61.52838993743587,92.59849031134323,84.24503618792484,7.762773693778161,2.728432631445978,Low,Yes,75.66360448240044
82.5461188399713,18.568526049991718,66.48970211339528,73.84051595982132,81.55212623093429,6.280655003267195,5.35218073223469,High,Yes,80.95386684284189
89.29618219132585,3.7489651821255325,78.92544198753347,82.0339896047134,74.76774712043832,5.249347159725527,5.645823141667949,Medium,Yes,72.59894750193698
79.86133082663306,22.429698428601814,58.24351501620406,70.34760100309727,74.05076649984792,7.583958229374196,0.0,High,Yes,81.19219263792596
72.69135683566044,19.207036453865392,47.9871210137134,71.78830690921448,70.29411342639165,6.409152870133626,9.823210980449923,High,No,69.03314995155947
92.12998430172388,22.126076330769383,74.74233935774167,64.79357665503548,72.00919300885313,5.407154648052299,6.5732252200000145,Medium,Yes,73.91474783331286
82.45022782579144,9.004186606230535,82.72261319000002,83.77656303089991,72.22692592032611,8.032707879829509,0.9859759505129535,High,Yes,73.10388051179294
89.71415556386404,13.499720912406284,66.54213062229624,82.0961909011008,86.95546459548675,6.578317176629932,4.829258164098892,Low,Yes,75.6714310747981
85.99332305429226,8.85487905402477,66.55300554137209,90.35422403712191,86.7313742184466,5.712525256703713,0.0,High,Yes,83.5520718543383
94.35678393147461,20.98986538888776,71.43016299161962,89.30048996528478,91.12470823202739,7.631686770152147,3.3881993766716767,Low,Yes,85.03993566117198
72.88983800237543,14.114384482207988,56.21970232770858,60.13136756968029,53.3072192853556,7.452595558705805,11.0213991211539,High,Yes,69.11787536428395
94.31280119116198,10.97025979237169,57.71113210417754,64.71873487407849,67.36673212510945,5.8541638230899675,12.001098436003952,Medium,Yes,64.765397481976
92.91031947043047,21.6331555977479,100.0,69.19726219384155,62.36162008195436,5.543281552920419,5.542110512804548,Medium,Yes,72.2856640849939
91.38592458777374,15.845317481467223,77.10448115217181,92.96918019815551,86.75857954403413,8.750472401191827,8.31571459428494,High,Yes,86.87497404733777
86.10922589709867,17.617942018044193,72.75774317130542,70.33775069780388,66.05405021103651,5.718585601893125,6.466314048049855,Medium,Yes,71.87622805424195
84.64173960890048,15.460931346361532,71.32986386442155,77.42794555707363,58.823713925459785,7.931431254250322,6.739882300292625,Medium,Yes,73.47602308278282
70.21478009632573,13.964236200355082,57.66370101426699,83.57531748763941,87.82707095089425,8.193670577871972,6.438286320311432,Medium,No,79.34271703473671
89.04981710960955,5.664626122778236,83.82475167886689,52.705182583220555,56.318450278199755,7.708667378932783,10.026426164130513,Medium,Yes,61.001383922723754
80.49934528520757,20.9762861148349,95.10178135447805,80.23170467400055,74.91044898796875,6.178152024264818,8.085797596238116,High,Yes,80.37223525070203
100.0,9.802950910712994,57.441063534254496,69.4447258556969,63.31663846391774,6.006773921242952,7.904961413550664,Low,Yes,58.7523765511763
70.91538703636441,21.65819905173734,85.35564319160471,64.95695155444464,71.24965132450681,6.475369282515654,0.40127398106925494,Medium,Yes,73.71070336350715
80.53566385449471,13.991137088491262,71.47101309308417,86.39513485637386,93.98773529932885,7.975068504331071,13.003703767708574,Medium,Yes,88.94991199847874
85.58208718446,16.34348480438797,60.37769636433536,70.53217136474493,39.29619655838387,6.1842788382492255,4.804719643883184,Medium,Yes,57.641353777939635
90.29804177915283,24.96755528728722,66.74474424363444,85.55300449364884,61.67624245260922,8.668738503775206,0.0,,Yes,77.79011188959477
74.97470635362191,2.0,73.91875796850785,73.01242307618841,78.26742360024147,8.27389266723219,5.058904360110244,Medium,Yes,66.85126023161564
100.0,17.91900986295721,95.11738650021306,78.09571177465418,63.90020696754778,7.452363648266394,11.224288815486517,High,Yes,79.98737490864245
91.96206364813418,30.537381852111682,83.53415760679971,69.82649316509881,66.58472189701449,8.326368027214734,6.802794777155513,Medium,Yes,74.94964654303556
91.0789650971654,10.273297488550567,67.36654081751176,73.95077605467382,82.39211614614695,8.157420841658567,1.6463550573086172,Low,Yes,74.43874910578616
91.33919022318011,24.834700832664403,80.96146178599787,77.27375785465297,62.29703385317927,9.681871249806989,9.877477209632218,High,Yes,77.6360265969375
88.38496407494414,16.20341518338566,75.58158208910294,100.0,92.09470083647773,9.480322109173159,4.848375692528319,High,Yes,83.6714586331657
87.43339449322691,14.691637658469082,45.5429013442729,59.65163116536256,66.10116827666684,5.406292624260427,8.810133255735423,,Yes,67.55519785170779
84.00824136220618,12.940846347015537,67.14245341003283,46.316347590366746,45.139724303558566,5.346679382102107,9.841220672346672,Medium,No,48.7912280757456
92.46253566027221,8.239395186541168,53.04895991439463,58.11821988602954,49.147829660372835,4.0,4.568038262346657,Medium,Yes,58.521014311887164
91.29628841923612,,47.45379547360273,88.64777450837676,74.1282076847116,7.534559774862553,3.6568291062052394,High,No,79.85770912616184
80.2082576215471,19.630192263890066,82.76346943251959,78.80943913500211,82.66560978873858,6.833773385423098,6.197312663179375,Medium,Yes,80.19599176708664
92.91662693962935,14.135474665670307,64.19350446288398,67.92874017852833,76.55544889828575,7.461362807698471,8.47613178635413,Medium,Yes,76.50427852233425
100.0,17.98019533941913,63.16690710964194,93.336376312654,63.42292490720499,6.244723034735239,9.412661225652768,High,Yes,78.06310752723257
75.77834675822375,23.249258514889107,79.29567168949204,66.37068658260976,75.83425553289608,7.075695775913063,6.2337979228226,Medium,Yes,74.12117988669335
75.60120213672644,18.51818411253056,66.48388299525517,65.34040222976927,66.73715110493062,9.321803151671741,4.154931798006771,Medium,Yes,61.3114343548717
82.18215391139493,15.113097737669086,64.50239469447922,80.77089711298675,66.03339476081271,8.834558884422096,4.256942012117523,High,No,68.39325456434445
100.0,18.477799039281454,56.38365729779619,79.89663416204107,73.44148537576197,6.988665079248165,7.0290136844460065,Medium,No,80.48616889647414
80.55706739923889,15.124762246052448,88.00118434640292,79.03373955631474,79.54141843192903,7.3360732703600275,0.0,Medium,Yes,82.70333779889798
60.283554998727105,11.386727637829317,100.0,91.51795740023445,87.76468907958153,6.761710827012184,6.32976706653937,Low,Yes,78.12343038582617
90.5979044793104,15.49463851760702,62.69195618207609,80.57243836255888,100.0,7.034301198406222,8.737801910545711,Medium,Yes,81.9627406836295
86.17327383308782,9.609192109253776,100.0,87.7364515784776,65.43679475998593,8.49853477559177,9.9138312226662,Medium,Yes,73.59185800443274
88.24166352488442,11.342926787044302,61.62547369080954,88.46229427476565,83.46854264828846,6.967553544234046,9.829219290374125,Low,Yes,83.04794753890884
79.24362173762226,24.839787176228356,79.44294376332716,78.86498772920382,62.50550543650391,7.235316710013063,9.27895886903238,Medium,Yes,74.0975527318722
100.0,24.252659715407255,51.152396585811154,81.13799490434234,85.36362123546519,7.717034902818045,1.8956766232175024,Medium,No,79.88012799918799
72.5221681803515,6.517713018570118,87.88761268716962,98.294609237565,93.74182850963842,6.217673968007906,6.558614758261403,Medium,Yes,75.82511252272015
65.81228784700959,13.85590559541992,61.838289968287114,61.058593873051635,74.2013171525568,6.6232224702141105,10.163816695191159,Medium,Yes,70.83264311866205
91.15935606944264,6.924121918519509,67.98254823397401,87.6884196645387,86.65087300183502,5.943410917571683,7.8657251496492675,Medium,No,75.46763506545999
100.0,18.729431339136305,74.86085542332341,70.05335105970636,86.5187164330028,7.791460766222244,0.0,High,Yes,86.2517467239675
85.48084946661382,24.259461169633134,79.10275889823507,99.81487605796262,97.50901675690805,7.215652049252343,5.834651180763319,Medium,Yes,93.63486664381979
97.66911149186623,,83.3033108514595,64.42717996006449,56.73840445104489,6.705025185734476,11.559056535785423,Medium,No,69.39556068518553
75.73069528421917,18.349961475130335,76.55107827600264,72.14267476425535,80.47619310418119,8.703048877235076,11.66564716680117,Low,Yes,67.74883863264523
74.87895624739832,12.991348007360756,95.49936061864571,80.05855300243874,69.24868056977756,6.260881683097693,2.958545435135478,High,No,71.35862421545687
81.37161439560342,11.09998451505924,48.922152297946376,77.19001236719056,73.89201899796667,8.636293138513622,8.228550473613927,Medium,Yes,71.15551801440529
67.41260513576886,13.339120200666477,64.98884153530089,88.21587549282914,76.92283693691121,5.071236460665444,4.133703715188894,Medium,Yes,74.88898385019495
68.0753537028518,17.90839690376685,74.44863317711143,82.15729365098103,62.06073208891914,6.31141187240141,0.0,Low,Yes,61.93439035653137
76.60278157819224,19.067555228035616,55.54361610684084,100.0,91.5712791899094,6.496301821333472,14.23124470839105,High,No,87.31020657999066
92.17542255795962,11.501535368586369,67.38468613145746,73.82501704268515,66.06193446657335,6.785823742634368,0.6421209001689752,Medium,Yes,69.89035399498485
95.29155637325644,19.7996514116523,99.80591667549162,84.51810825862412,82.07214942443173,6.511100907495277,8.459778556125512,Low,Yes,79.86832697864726
81.77938483794324,7.634353109178045,93.23530227242782,62.7460505092764,67.30181063881466,8.07472943348454,3.715264103663254,High,No,64.81844238450127
82.11341361079862,17.35082403241528,72.15082701013377,49.45519086702225,51.37795185482587,6.114062600474321,0.0,Medium,Yes,61.48205302934753
87.59722501721483,12.066903469282355,100.0,53.01981303352768,56.58280110650027,6.984898769571706,6.078398466310513,Medium,Yes,65.34012195338069
66.32734807408252,16.858924261362166,60.286872915472614,84.08994179204983,87.31070301225188,7.216140437543152,5.870892423589528,Medium,Yes,79.9698088536284
89.93317900880889,14.175308912233849,72.9253747604219,76.24125755169727,58.39630383440164,7.884505408032955,7.384469315190891,Medium,No,61.599711612083894
82.30125064706628,18.714925566031187,60.89949557852055,63.31945394367558,61.54817519741739,7.691326236770703,3.982807936749507,Medium,Yes,65.16764975250472
80.79015519179737,13.373258393744587,83.86405209306744,59.409403638650105,68.14062084555744,8.130138145906903,11.608037303676488,Low,No,65.48828765184365
89.01711722098942,,86.69032562484888,58.734629962652534,73.06904748211156,6.086936003025927,8.732849616004275,Low,Yes,64.19579159757707
66.9511789933548,21.532491718225117,77.24031830813819,60.913440427092326,74.08233898456402,6.466039515966529,7.132212649034615,Medium,Yes,70.11358184801594
90.15047686306048,6.584368369201838,65.30412954215268,85.80478306074076,71.49482949124054,5.968958272836629,5.7469041604123365,Medium,No,65.77912453124333
